role,c0,t,I,q,I_cum,Iq_cum,It_cum,phase
near-inflection,3.4930896646937613,210.18650533894365,40.0,0.35136133699071936,565.0486593999442,304.7166306049581,869.7652900049023,threshold-control
near-inflection,3.4930896646937613,210.19595048744307,40.0,0.35134213974765915,565.1602254940194,304.7770623418814,869.9372878359007,threshold-control
near-inflection,3.4930896646937613,210.20539563594252,40.0,0.3513229426350446,565.2717915880949,304.8374889885651,870.10928057666,threshold-control
near-inflection,3.4930896646937613,210.21484078444195,40.0,0.3513037456529162,565.3833576821702,304.8979105453446,870.2812682275147,threshold-control
near-inflection,3.4930896646937613,210.22428593294137,40.0,0.35128454880131443,565.4949237762453,304.95832701255597,870.4532507888014,threshold-control
near-inflection,3.4930896646937613,210.2337310814408,40.0,0.35126535208027965,565.6064898703205,305.018738390535,870.6252282608555,threshold-control
near-inflection,3.4930896646937613,210.24317622994022,40.0,0.3512461554898524,565.7180559643957,305.0791446796176,870.7972006440133,threshold-control
near-inflection,3.4930896646937613,210.25262137843964,40.0,0.35122695903007306,565.8296220584709,305.13954588013945,870.9691679386103,threshold-control
near-inflection,3.4930896646937613,210.26206652693907,40.0,0.3512077627009822,565.941188152546,305.1999419924363,871.1411301449823,threshold-control
near-inflection,3.4930896646937613,210.2715116754385,40.0,0.3511885665026202,566.0527542466212,305.26033301684396,871.3130872634653,threshold-control
near-inflection,3.4930896646937613,210.2809568239379,40.0,0.3511693704350275,566.1643203406965,305.3207189536981,871.4850392943946,threshold-control
near-inflection,3.4930896646937613,210.29040197243734,40.0,0.3511501744982446,566.2758864347717,305.38109980333445,871.6569862381061,threshold-control
near-inflection,3.4930896646937613,210.29984712093676,40.0,0.3511309786923119,566.3874525288468,305.4414755660886,871.8289280949353,threshold-control
near-inflection,3.4930896646937613,210.30929226943618,40.0,0.35111178301727,566.4990186229221,305.5018462422963,872.0008648652183,threshold-control
near-inflection,3.4930896646937613,210.31873741793564,40.0,0.3510925874731591,566.6105847169976,305.56221183229337,872.1727965492909,threshold-control
near-inflection,3.4930896646937613,210.32818256643506,40.0,0.35107339206001986,566.7221508110728,305.6225723364149,872.3447231474876,threshold-control
near-inflection,3.4930896646937613,210.33762771493448,40.0,0.3510541967778926,566.833716905148,305.6829277549968,872.5166446601448,threshold-control
near-inflection,3.4930896646937613,210.3470728634339,40.0,0.3510350016268178,566.9452829992231,305.7432780883746,872.6885610875977,threshold-control
near-inflection,3.4930896646937613,210.35651801193333,40.0,0.35101580660683607,567.0568490932983,305.80362333688385,872.8604724301822,threshold-control
near-inflection,3.4930896646937613,210.36596316043276,40.0,0.3509966117179877,567.1684151873735,305.86396350086,873.0323786882335,threshold-control
near-inflection,3.4930896646937613,210.37540830893218,40.0,0.35097741696031304,567.2799812814487,305.92429858063855,873.2042798620873,threshold-control
near-inflection,3.4930896646937613,210.3848534574316,40.0,0.35095822233385277,567.3915473755238,305.98462857655505,873.3761759520789,threshold-control
near-inflection,3.4930896646937613,210.39429860593103,40.0,0.35093902783864706,567.503113469599,306.04495348894494,873.548066958544,threshold-control
near-inflection,3.4930896646937613,210.40374375443048,40.0,0.35091983347473643,567.6146795636746,306.10527331814376,873.7199528818184,threshold-control
near-inflection,3.4930896646937613,210.4131889029299,40.0,0.35090063924216164,567.7262456577498,306.16558806448654,873.8918337222364,threshold-control
near-inflection,3.4930896646937613,210.42263405142933,40.0,0.35088144514096264,567.837811751825,306.22589772830895,874.063709480134,threshold-control
near-inflection,3.4930896646937613,210.43207919992875,40.0,0.3508622511711802,567.9493778459002,306.2862023099463,874.2355801558466,threshold-control
near-inflection,3.4930896646937613,210.44152434842817,40.0,0.3508430573328546,568.0609439399753,306.34650180973387,874.4074457497092,threshold-control
near-inflection,3.4930896646937613,210.4509694969276,40.0,0.35082386362602647,568.1725100340506,306.40679622800707,874.5793062620577,threshold-control
near-inflection,3.4930896646937613,210.46041464542702,40.0,0.3508046700507361,568.2840761281258,306.4670855651011,874.7511616932269,threshold-control
near-inflection,3.4930896646937613,210.46985979392645,40.0,0.35078547660702386,568.395642222201,306.5273698213514,874.9230120435524,threshold-control
near-inflection,3.4930896646937613,210.47930494242587,40.0,0.3507662832949302,568.5072083162761,306.587648997093,875.0948573133692,threshold-control
near-inflection,3.4930896646937613,210.4887500909253,40.0,0.35074709011449556,568.6187744103514,306.64792309266136,875.2666975030127,threshold-control
near-inflection,3.4930896646937613,210.49819523942472,40.0,0.3507278970657606,568.7303405044265,306.70819210839153,875.4385326128181,threshold-control
near-inflection,3.4930896646937613,210.50764038792414,40.0,0.3507087041487653,568.8419065985017,306.7684560446187,875.6103626431204,threshold-control
near-inflection,3.4930896646937613,210.5170855364236,40.0,0.3506895113635504,568.9534726925773,306.8287149016782,875.7821875942554,threshold-control
near-inflection,3.4930896646937613,210.52653068492302,40.0,0.3506703187101564,569.0650387866525,306.8889686799049,875.9540074665574,threshold-control
near-inflection,3.4930896646937613,210.53597583342244,40.0,0.3506511261886236,569.1766048807276,306.9492173796341,876.1258222603617,threshold-control
near-inflection,3.4930896646937613,210.54542098192186,40.0,0.3506319337989924,569.2881709748028,307.0094610012008,876.2976319760037,threshold-control
near-inflection,3.4930896646937613,210.5548661304213,40.0,0.3506127415413032,569.399737068878,307.06969954494014,876.4694366138182,threshold-control
near-inflection,3.4930896646937613,210.5643112789207,40.0,0.3505935494155964,569.5113031629533,307.1299330111871,876.6412361741404,threshold-control
near-inflection,3.4930896646937613,210.57375642742014,40.0,0.35057435742191256,569.6228692570285,307.1901614002769,876.8130306573054,threshold-control
near-inflection,3.4930896646937613,210.58320157591956,40.0,0.350555165560292,569.7344353511037,307.2503847125443,876.9848200636479,threshold-control
near-inflection,3.4930896646937613,210.59264672441898,40.0,0.35053597383077506,569.8460014451788,307.31060294832446,877.1566043935032,threshold-control
near-inflection,3.4930896646937613,210.6020918729184,40.0,0.35051678223340244,569.957567539254,307.37081610795224,877.3283836472062,threshold-control
near-inflection,3.4930896646937613,210.61153702141786,40.0,0.3504975907682143,570.0691336333296,307.43102419176284,877.5001578250924,threshold-control
near-inflection,3.4930896646937613,210.62098216991728,40.0,0.35047839943525094,570.1806997274048,307.49122720009075,877.6719269274954,threshold-control
near-inflection,3.4930896646937613,210.6304273184167,40.0,0.3504592082345531,570.2922658214799,307.55142513327104,877.843690954751,threshold-control
near-inflection,3.4930896646937613,210.63987246691613,40.0,0.35044001716616113,570.4038319155552,307.61161799163864,878.0154499071938,threshold-control
near-inflection,3.4930896646937613,210.64931761541555,40.0,0.3504208262301154,570.5153980096303,307.6718057755284,878.1872037851588,threshold-control
near-inflection,3.4930896646937613,210.65876276391498,40.0,0.3504016354264562,570.6269641037055,307.7319884852752,878.3589525889806,threshold-control
near-inflection,3.4930896646937613,210.6682079124144,40.0,0.35038244475522384,570.7385301977807,307.79216612121377,878.5306963189944,threshold-control
near-inflection,3.4930896646937613,210.67765306091383,40.0,0.3503632542164592,570.850096291856,307.85233868367885,878.7024349755349,threshold-control
near-inflection,3.4930896646937613,210.68709820941325,40.0,0.35034406381020233,570.961662385931,307.91250617300534,878.8741685589364,threshold-control
near-inflection,3.4930896646937613,210.69654335791267,40.0,0.35032487353649366,571.0732284800063,307.97266858952787,879.0458970695341,threshold-control
near-inflection,3.4930896646937613,210.7059885064121,40.0,0.3503056833953736,571.1847945740815,308.0328259335812,879.2176205076627,threshold-control
near-inflection,3.4930896646937613,210.71543365491155,40.0,0.35028649338688245,571.2963606681569,308.09297820550023,879.3893388736572,threshold-control
near-inflection,3.4930896646937613,210.72487880341097,40.0,0.35026730351106095,571.4079267622321,308.1531254056193,879.5610521678515,threshold-control
near-inflection,3.4930896646937613,210.7343239519104,40.0,0.3502481137679492,571.5194928563074,308.2132675342731,879.7327603905806,threshold-control
near-inflection,3.4930896646937613,210.74376910040982,40.0,0.3502289241575878,571.6310589503826,308.2734045917964,879.9044635421791,threshold-control
near-inflection,3.4930896646937613,210.75321424890925,40.0,0.3502097346800169,571.7426250444578,308.3335365785238,880.0761616229815,threshold-control
near-inflection,3.4930896646937613,210.76265939740867,40.0,0.35019054533527727,571.854191138533,308.39366349478985,880.2478546333228,threshold-control
near-inflection,3.4930896646937613,210.7721045459081,40.0,0.350171356123409,571.9657572326081,308.45378534092913,880.4195425735372,threshold-control
near-inflection,3.4930896646937613,210.78154969440752,40.0,0.3501521670444525,572.0773233266833,308.5139021172762,880.5912254439595,threshold-control
near-inflection,3.4930896646937613,210.79099484290694,40.0,0.35013297809844823,572.1888894207585,308.5740138241655,880.762903244924,threshold-control
near-inflection,3.4930896646937613,210.80043999140636,40.0,0.35011378928543657,572.3004555148337,308.6341204619316,880.9345759767654,threshold-control
near-inflection,3.4930896646937613,210.80988513990582,40.0,0.35009460060545794,572.4120216089092,308.69422203090926,881.1062436398184,threshold-control
near-inflection,3.4930896646937613,210.81933028840524,40.0,0.35007541205855275,572.5235877029845,308.7543185314323,881.2779062344167,threshold-control
near-inflection,3.4930896646937613,210.82877543690466,40.0,0.3500562236447614,572.6351537970596,308.8144099638356,881.4495637608952,threshold-control
near-inflection,3.4930896646937613,210.8382205854041,40.0,0.3500370353641242,572.7467198911348,308.8744963284534,881.6212162195883,threshold-control
near-inflection,3.4930896646937613,210.8476657339035,40.0,0.3500178472166817,572.85828598521,308.93457762562025,881.7928636108302,threshold-control
near-inflection,3.4930896646937613,210.85711088240294,40.0,0.34999865920247386,572.9698520792853,308.9946538556704,881.9645059349557,threshold-control
near-inflection,3.4930896646937613,210.86655603090236,40.0,0.3499794713215416,573.0814181733604,309.0547250189382,882.1361431922986,threshold-control
near-inflection,3.4930896646937613,210.87600117940178,40.0,0.34996028357392495,573.1929842674356,309.114791115758,882.3077753831935,threshold-control
near-inflection,3.4930896646937613,210.8854463279012,40.0,0.3499410959596646,573.3045503615108,309.1748521464641,882.4794025079749,threshold-control
near-inflection,3.4930896646937613,210.89489147640063,40.0,0.34992190847880056,573.416116455586,309.2349081113908,882.6510245669767,threshold-control
near-inflection,3.4930896646937613,210.90433662490005,40.0,0.34990272113137344,573.5276825496611,309.2949590108723,882.8226415605334,threshold-control
near-inflection,3.4930896646937613,210.91378177339948,40.0,0.34988353391742366,573.6392486437364,309.3550048452429,882.9942534889792,threshold-control
near-inflection,3.4930896646937613,210.92322692189893,40.0,0.3498643468369912,573.7508147378119,309.41504561483686,883.1658603526488,threshold-control
near-inflection,3.4930896646937613,210.93267207039835,40.0,0.3498451598901171,573.8623808318871,309.4750813199882,883.3374621518752,threshold-control
near-inflection,3.4930896646937613,210.94211721889778,40.0,0.34982597307684127,573.9739469259623,309.53511196103113,883.5090588869934,threshold-control
near-inflection,3.4930896646937613,210.9515623673972,40.0,0.3498067863972042,574.0855130200375,309.59513753829987,883.6806505583373,threshold-control
near-inflection,3.4930896646937613,210.96100751589663,40.0,0.3497875998512462,574.1970791141126,309.65515805212857,883.8522371662413,threshold-control
near-inflection,3.4930896646937613,210.97045266439605,40.0,0.3497684134390079,574.3086452081878,309.71517350285126,884.0238187110391,threshold-control
near-inflection,3.4930896646937613,210.97989781289547,40.0,0.34974922716052914,574.420211302263,309.775183890802,884.1953951930651,threshold-control
near-inflection,3.4930896646937613,210.9893429613949,40.0,0.3497300410158509,574.5317773963383,309.835189216315,884.3669666126533,threshold-control
near-inflection,3.4930896646937613,210.99878810989432,40.0,0.3497108550050132,574.6433434904135,309.8951894797241,884.5385329701375,threshold-control
near-inflection,3.4930896646937613,211.00823325839377,40.0,0.3496916691280564,574.7549095844889,309.95518468136356,884.7100942658526,threshold-control
