time,s,i,q,beta1,beta2
1.115000000000000036e+01,2.354064946749994114e-01,1.418528982394199889e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.116000000000000014e+01,2.350729083355163340e-01,1.417610635332361979e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.116999999999999993e+01,2.347400107662338531e-01,1.416688161804218749e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.117999999999999972e+01,2.344078013439604979e-01,1.415761580392806418e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.118999999999999950e+01,2.340762794401204938e-01,1.414830909679349047e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.120000000000000107e+01,2.337454444207536508e-01,1.413896168243255203e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.121000000000000085e+01,2.334152956465156692e-01,1.412957374662121568e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.122000000000000064e+01,2.330858324726777231e-01,1.412014547511730167e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.123000000000000043e+01,2.327570542491266825e-01,1.411067705366048919e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.124000000000000021e+01,2.324289603203651966e-01,1.410116866797232749e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.125000000000000000e+01,2.321015500255114994e-01,1.409162050375622754e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.125999999999999979e+01,2.317748226982994930e-01,1.408203274669746208e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.126999999999999957e+01,2.314487776670788033e-01,1.407240558246316275e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.127999999999999936e+01,2.311234142548147241e-01,1.406273919670232853e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.129000000000000092e+01,2.307987317790881621e-01,1.405303377504582008e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.130000000000000071e+01,2.304747295520958306e-01,1.404328950310636537e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.131000000000000050e+01,2.301514068806499724e-01,1.403350656647854577e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.132000000000000028e+01,2.298287630661786096e-01,1.402368515073881272e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.133000000000000007e+01,2.295067974053439930e-01,1.401382544138555786e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.133999999999999986e+01,2.291855091929525523e-01,1.400392762355059384e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.134999999999999964e+01,2.288648977157169140e-01,1.399399188259962679e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.135999999999999943e+01,2.285449622550971283e-01,1.398401840386736816e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.137000000000000099e+01,2.282257020880426868e-01,1.397400737258649717e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.138000000000000078e+01,2.279071164869927446e-01,1.396395897388766627e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.139000000000000057e+01,2.275892047198757318e-01,1.395387339279949290e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.140000000000000036e+01,2.272719660501097139e-01,1.394375081424856777e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.141000000000000014e+01,2.269553997366022258e-01,1.393359142305945209e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.141999999999999993e+01,2.266395050337502992e-01,1.392339540395467201e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.142999999999999972e+01,2.263242811914404906e-01,1.391316294155472699e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.143999999999999950e+01,2.260097274550487978e-01,1.390289422037808698e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.145000000000000107e+01,2.256958430654407433e-01,1.389258942484118964e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.146000000000000085e+01,2.253826272589714574e-01,1.388224873925844594e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.147000000000000064e+01,2.250700792674854012e-01,1.387187234784223178e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.148000000000000043e+01,2.247581983183166154e-01,1.386146043470289635e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.149000000000000021e+01,2.244469836342886659e-01,1.385101318384875380e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.150000000000000000e+01,2.241364344337145875e-01,1.384053077918609709e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.150999999999999979e+01,2.238265499303969119e-01,1.383001340451917860e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.151999999999999957e+01,2.235173293342552492e-01,1.381946124349302529e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.152999999999999936e+01,2.232087718533803111e-01,1.380887447940040702e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.154000000000000092e+01,2.229008766891646398e-01,1.379825329562348324e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.155000000000000071e+01,2.225936430388080478e-01,1.378759787541362913e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.156000000000000050e+01,2.222870700957719214e-01,1.377690840185049892e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.157000000000000028e+01,2.219811570497794428e-01,1.376618505784205082e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.158000000000000007e+01,2.216759030868154512e-01,1.375542802612453597e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.158999999999999986e+01,2.213713073891266092e-01,1.374463748926249562e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.159999999999999964e+01,2.210673691352212089e-01,1.373381362964876951e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.160999999999999943e+01,2.207640874998693381e-01,1.372295662950448747e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.162000000000000099e+01,2.204614616541026861e-01,1.371206667087908060e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.163000000000000078e+01,2.201594907652149047e-01,1.370114393565027289e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.164000000000000057e+01,2.198581739967611359e-01,1.369018860552407846e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.165000000000000036e+01,2.195575105085583179e-01,1.367920086203480434e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.166000000000000014e+01,2.192574994566851287e-01,1.366818088654506436e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.166999999999999993e+01,2.189581399934819594e-01,1.365712886024575135e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.167999999999999972e+01,2.186594312675509133e-01,1.364604496415606216e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.168999999999999950e+01,2.183613724237558618e-01,1.363492937912348379e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.170000000000000107e+01,2.180639626038096135e-01,1.362378228577366679e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.171000000000000085e+01,2.177672009477618631e-01,1.361260386437843639e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.172000000000000064e+01,2.174710865901599566e-01,1.360139429518211762e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.173000000000000043e+01,2.171756186621924822e-01,1.359015375822515415e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.174000000000000021e+01,2.168807962919930277e-01,1.357888243331852596e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.175000000000000000e+01,2.165866186046401798e-01,1.356758050004374938e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.175999999999999979e+01,2.162930847221575525e-01,1.355624813775287985e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.176999999999999957e+01,2.160001937635138147e-01,1.354488552556850633e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.177999999999999936e+01,2.157079448446225511e-01,1.353349284238375971e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.179000000000000092e+01,2.154163370783424014e-01,1.352207026686229885e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.180000000000000071e+01,2.151253695744771433e-01,1.351061797743833282e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.181000000000000050e+01,2.148350414397754149e-01,1.349913615231659592e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.182000000000000028e+01,2.145453517779309371e-01,1.348762496947236433e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.183000000000000007e+01,2.142562996895823746e-01,1.347608460665144781e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.183999999999999986e+01,2.139678842723135299e-01,1.346451524137020073e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.184999999999999964e+01,2.136801046206530941e-01,1.345291705091550272e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.185999999999999943e+01,2.133929598260748683e-01,1.344129021234478083e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.187000000000000099e+01,2.131064489771524462e-01,1.342963490247372771e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.188000000000000078e+01,2.128205711613500306e-01,1.341795129773152573e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.189000000000000057e+01,2.125353254619974652e-01,1.340623957439703029e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.190000000000000036e+01,2.122507109593157193e-01,1.339449990852339401e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.191000000000000014e+01,2.119667267310788306e-01,1.338273247588639414e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.191999999999999993e+01,2.116833718526139052e-01,1.337093745198444095e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.192999999999999972e+01,2.114006453968013399e-01,1.335911501203857210e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.193999999999999950e+01,2.111185464340745721e-01,1.334726533099245827e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.195000000000000107e+01,2.108370740324201076e-01,1.333538858351238920e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.196000000000000085e+01,2.105562272573778260e-01,1.332348494398730154e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.197000000000000064e+01,2.102760051720405365e-01,1.331155458652875101e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.198000000000000043e+01,2.099964068370542281e-01,1.329959768497092354e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.199000000000000021e+01,2.097174313106180688e-01,1.328761441287063805e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,2.094390776484843231e-01,1.327560494350733811e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.200999999999999979e+01,2.091613449039584627e-01,1.326356944988310305e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.201999999999999957e+01,2.088842321278990000e-01,1.325150810472263685e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.203000000000000114e+01,2.086077383687175990e-01,1.323942108047327371e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.204000000000000092e+01,2.083318626727907463e-01,1.322730854927474942e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.205000000000000071e+01,2.080566040855089671e-01,1.321517068287848817e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.206000000000000050e+01,2.077819616486086263e-01,1.320300765284266320e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.207000000000000028e+01,2.075079344017061178e-01,1.319081963042414429e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.208000000000000007e+01,2.072345213825137755e-01,1.317860678656289086e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.208999999999999986e+01,2.069617216268399840e-01,1.316636929188194083e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.209999999999999964e+01,2.066895341685892062e-01,1.315410731668741895e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.210999999999999943e+01,2.064179580397619285e-01,1.314182103096853127e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.212000000000000099e+01,2.061469922704545210e-01,1.312951060439756512e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.213000000000000078e+01,2.058766358888596548e-01,1.311717620632989467e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.214000000000000057e+01,2.056068879212658296e-01,1.310481800580397815e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.215000000000000036e+01,2.053377473920576235e-01,1.309243617154135231e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.216000000000000014e+01,2.050692133237156933e-01,1.308003087194664071e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.216999999999999993e+01,2.048012847368166078e-01,1.306760227510754269e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.217999999999999972e+01,2.045339606500331253e-01,1.305515054879485548e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.218999999999999950e+01,2.042672400801338883e-01,1.304267586046244376e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.220000000000000107e+01,2.040011220420309690e-01,1.303017837724410599e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
